Temp./C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
    76.21894,   34.88667,     0.41638,3.72826,4
    76.18594,   34.88833,     0.41614,3.72828,4
    76.15300,   34.89000,     0.41596,3.72830,4
    76.12000,   34.89167,     0.41579,3.72832,4
    76.08718,   34.89333,     0.41563,3.72834,4
    76.05429,   34.89500,     0.41545,3.72836,4
    76.02129,   34.89667,     0.41530,3.72838,4
    75.98829,   34.89833,     0.41514,3.72839,4
    75.95541,   34.90000,     0.41499,3.72841,4
    75.92253,   34.90167,     0.41481,3.72843,4
    75.88959,   34.90333,     0.41462,3.72845,4
    75.85665,   34.90500,     0.41445,3.72847,4
    75.82365,   34.90667,     0.41425,3.72849,4
    75.79065,   34.90833,     0.41405,3.72851,4
    75.75765,   34.91000,     0.41385,3.72853,4
    75.72471,   34.91167,     0.41366,3.72855,4
    75.69176,   34.91333,     0.41349,3.72857,4
    75.65882,   34.91500,     0.41329,3.72859,4
    75.62594,   34.91667,     0.41309,3.72861,4
    75.59300,   34.91833,     0.41287,3.72863,4
    75.56012,   34.92000,     0.41269,3.72865,4
    75.52712,   34.92167,     0.41249,3.72867,4
    75.49412,   34.92333,     0.41228,3.72868,4
    75.46129,   34.92500,     0.41210,3.72870,4
    75.42847,   34.92667,     0.41190,3.72872,4
    75.39553,   34.92833,     0.41170,3.72874,4
    75.36259,   34.93000,     0.41148,3.72876,4
    75.32971,   34.93167,     0.41128,3.72878,4
    75.29676,   34.93333,     0.41109,3.72880,4
    75.26382,   34.93500,     0.41086,3.72882,4
    75.23088,   34.93667,     0.41057,3.72884,4
    75.19806,   34.93833,     0.41031,3.72886,4
    75.16518,   34.94000,     0.41005,3.72888,4
    75.13224,   34.94167,     0.40979,3.72890,4
    75.09924,   34.94333,     0.40952,3.72891,4
    75.06618,   34.94500,     0.40925,3.72893,4
    75.03318,   34.94667,     0.40902,3.72895,4
    75.00018,   34.94833,     0.40878,3.72897,4
    74.96718,   34.95000,     0.40855,3.72899,4
    74.93424,   34.95167,     0.40831,3.72901,4
    74.90118,   34.95333,     0.40798,3.72903,4
    74.86812,   34.95500,     0.40765,3.72905,4
    74.83512,   34.95667,     0.40735,3.72907,4
    74.80212,   34.95833,     0.40708,3.72909,4
    74.76900,   34.96000,     0.40683,3.72911,4
    74.73588,   34.96167,     0.40651,3.72912,4
    74.70282,   34.96333,     0.40625,3.72914,4
    74.66976,   34.96500,     0.40601,3.72916,4
    74.63671,   34.96667,     0.40576,3.72918,4
    74.60371,   34.96833,     0.40549,3.72920,4
    74.57071,   34.97000,     0.40527,3.72922,4
    74.53771,   34.97167,     0.40506,3.72924,4
    74.50465,   34.97333,     0.40484,3.72926,4
    74.47159,   34.97500,     0.40459,3.72928,4
    74.43853,   34.97667,     0.40432,3.72929,4
    74.40547,   34.97833,     0.40412,3.72931,4
    74.37235,   34.98000,     0.40385,3.72933,4
    74.33918,   34.98167,     0.40358,3.72935,4
    74.30600,   34.98333,     0.40335,3.72937,4
    74.27294,   34.98500,     0.40310,3.72939,4
    74.23988,   34.98667,     0.40285,3.72941,4
    74.20677,   34.98833,     0.40260,3.72943,4
    74.17371,   34.99000,     0.40233,3.72945,4
    74.14065,   34.99166,     0.40208,3.72946,4
    74.10753,   34.99333,     0.40183,3.72948,4
    74.07435,   34.99500,     0.40159,3.72950,4
    74.04124,   34.99667,     0.40134,3.72952,4
    74.00818,   34.99833,     0.40111,3.72954,4
    73.97500,   35.00000,     0.40084,3.72956,4
    73.94194,   35.00167,     0.40061,3.72958,4
    73.90888,   35.00333,     0.40036,3.72960,4
    73.87582,   35.00500,     0.40012,3.72961,4
    73.84276,   35.00667,     0.39989,3.72963,4
    73.80976,   35.00834,     0.39964,3.72965,4
    73.77676,   35.01000,     0.39937,3.72967,4
    73.74376,   35.01167,     0.39914,3.72969,4
    73.71065,   35.01333,     0.39890,3.72971,4
    73.67753,   35.01500,     0.39870,3.72973,4
    73.64453,   35.01667,     0.39847,3.72974,4
    73.61147,   35.01833,     0.39825,3.72976,4
    73.57841,   35.02000,     0.39800,3.72978,4
    73.54535,   35.02167,     0.39775,3.72980,4
    73.51229,   35.02333,     0.39751,3.72982,4
    73.47924,   35.02500,     0.39726,3.72984,4
    73.44612,   35.02667,     0.39703,3.72986,4
    73.41312,   35.02833,     0.39678,3.72987,4
    73.38006,   35.03000,     0.39656,3.72989,4
    73.34700,   35.03167,     0.39634,3.72991,4
    73.31394,   35.03333,     0.39611,3.72993,4
    73.28088,   35.03500,     0.39589,3.72995,4
    73.24782,   35.03667,     0.39565,3.72997,4
    73.21482,   35.03833,     0.39544,3.72998,4
    73.18188,   35.04000,     0.39520,3.73000,4
    73.14888,   35.04167,     0.39500,3.73002,4
    73.11594,   35.04333,     0.39477,3.73004,4
    73.08300,   35.04500,     0.39456,3.73006,4
    73.05000,   35.04667,     0.39435,3.73008,4
    73.01706,   35.04833,     0.39413,3.73009,4
    72.98418,   35.05000,     0.39391,3.73011,4
    72.95123,   35.05167,     0.39368,3.73013,4
    72.91829,   35.05333,     0.39346,3.73015,4
    72.88541,   35.05500,     0.39324,3.73017,4
    72.85253,   35.05667,     0.39302,3.73018,4
    72.81971,   35.05833,     0.39279,3.73020,4
    72.78676,   35.06000,     0.39257,3.73022,4
    72.75388,   35.06167,     0.39235,3.73024,4
    72.72100,   35.06333,     0.39214,3.73026,4
    72.68812,   35.06500,     0.39190,3.73028,4
    72.65529,   35.06667,     0.39167,3.73029,4
    72.62241,   35.06833,     0.39143,3.73031,4
    72.58959,   35.07000,     0.39122,3.73033,4
    72.55671,   35.07167,     0.39097,3.73035,4
    72.52388,   35.07333,     0.39070,3.73037,4
    72.49112,   35.07500,     0.39045,3.73038,4
    72.45829,   35.07667,     0.39020,3.73040,4
    72.42547,   35.07833,     0.38993,3.73042,4
    72.39276,   35.08000,     0.38966,3.73044,4
    72.35994,   35.08167,     0.38938,3.73045,4
    72.32712,   35.08333,     0.38913,3.73047,4
    72.29435,   35.08500,     0.38889,3.73049,4
    72.26153,   35.08667,     0.38864,3.73051,4
    72.22876,   35.08833,     0.38838,3.73053,4
    72.19594,   35.09000,     0.38809,3.73054,4
    72.16306,   35.09167,     0.38768,3.73056,4
    72.13024,   35.09333,     0.38740,3.73058,4
    72.09741,   35.09500,     0.38713,3.73060,4
    72.06465,   35.09667,     0.38681,3.73061,4
    72.03182,   35.09833,     0.38653,3.73063,4
    71.99900,   35.10000,     0.38624,3.73065,4
    71.96623,   35.10167,     0.38591,3.73067,4
    71.93341,   35.10333,     0.38560,3.73069,4
    71.90053,   35.10500,     0.38531,3.73070,4
    71.86776,   35.10667,     0.38501,3.73072,4
    71.83494,   35.10833,     0.38475,3.73074,4
    71.80218,   35.11000,     0.38446,3.73076,4
    71.76935,   35.11167,     0.38413,3.73077,4
    71.73647,   35.11333,     0.38380,3.73079,4
    71.70365,   35.11500,     0.38350,3.73081,4
    71.67076,   35.11666,     0.38321,3.73083,4
    71.63794,   35.11833,     0.38293,3.73084,4
    71.60518,   35.12000,     0.38266,3.73086,4
    71.57235,   35.12167,     0.38238,3.73088,4
    71.53947,   35.12333,     0.38208,3.73090,4
    71.50653,   35.12500,     0.38178,3.73091,4
    71.47371,   35.12667,     0.38148,3.73093,4
    71.44088,   35.12833,     0.38120,3.73095,4
    71.40794,   35.13000,     0.38083,3.73097,4
    71.37506,   35.13167,     0.38047,3.73098,4
    71.34224,   35.13334,     0.38015,3.73100,4
    71.30929,   35.13500,     0.37985,3.73102,4
    71.27635,   35.13667,     0.37960,3.73104,4
    71.24341,   35.13833,     0.37932,3.73105,4
    71.21047,   35.14000,     0.37903,3.73107,4
    71.17753,   35.14167,     0.37875,3.73109,4
    71.14453,   35.14333,     0.37845,3.73111,4
    71.11159,   35.14500,     0.37813,3.73112,4
    71.07865,   35.14667,     0.37774,3.73114,4
    71.04576,   35.14833,     0.37740,3.73116,4
    71.01282,   35.15000,     0.37709,3.73118,4
    70.97994,   35.15167,     0.37675,3.73119,4
    70.94706,   35.15333,     0.37642,3.73121,4
    70.91412,   35.15500,     0.37614,3.73123,4
    70.88118,   35.15667,     0.37584,3.73125,4
    70.84824,   35.15833,     0.37554,3.73126,4
    70.81529,   35.16000,     0.37526,3.73128,4
    70.78229,   35.16167,     0.37496,3.73130,4
    70.74935,   35.16333,     0.37464,3.73131,4
    70.71641,   35.16500,     0.37437,3.73133,4
    70.68347,   35.16667,     0.37411,3.73135,4
    70.65053,   35.16833,     0.37384,3.73137,4
    70.61765,   35.17000,     0.37356,3.73138,4
    70.58482,   35.17167,     0.37327,3.73140,4
    70.55200,   35.17333,     0.37297,3.73142,4
    70.51912,   35.17500,     0.37266,3.73143,4
    70.48612,   35.17667,     0.37237,3.73145,4
    70.45306,   35.17833,     0.37209,3.73147,4
    70.42006,   35.18000,     0.37182,3.73149,4
    70.38706,   35.18167,     0.37157,3.73150,4
    70.35406,   35.18333,     0.37134,3.73152,4
    70.32106,   35.18500,     0.37107,3.73154,4
    70.28800,   35.18667,     0.37082,3.73155,4
    70.25494,   35.18833,     0.37055,3.73157,4
    70.22200,   35.19000,     0.37032,3.73159,4
    70.18900,   35.19167,     0.37007,3.73161,4
    70.15594,   35.19333,     0.36982,3.73162,4
    70.12294,   35.19500,     0.36959,3.73164,4
    70.08988,   35.19667,     0.36934,3.73166,4
    70.05676,   35.19833,     0.36909,3.73167,4
    70.02376,   35.20000,     0.36882,3.73169,4
    69.99076,   35.20167,     0.36858,3.73171,4
    69.95771,   35.20333,     0.36833,3.73172,4
    69.92471,   35.20500,     0.36808,3.73174,4
    69.89182,   35.20667,     0.36785,3.73176,4
    69.85888,   35.20833,     0.36760,3.73178,4
    69.82594,   35.21000,     0.36737,3.73179,4
    69.79300,   35.21167,     0.36713,3.73181,4
    69.76012,   35.21333,     0.36700,3.73183,4
    69.72724,   35.21500,     0.36686,3.73184,4
    69.69435,   35.21667,     0.36668,3.73186,4
    69.66147,   35.21833,     0.36649,3.73188,4
    69.62859,   35.22000,     0.36626,3.73189,4
    69.59576,   35.22167,     0.36604,3.73191,4
    69.56288,   35.22333,     0.36584,3.73193,4
    69.53006,   35.22500,     0.36562,3.73194,4
    69.49724,   35.22667,     0.36542,3.73196,4
    69.46429,   35.22833,     0.36522,3.73198,4
    69.43135,   35.23000,     0.36499,3.73199,4
    69.39841,   35.23167,     0.36475,3.73201,4
    69.36553,   35.23333,     0.36452,3.73203,4
    69.33271,   35.23500,     0.36420,3.73204,4
    69.29971,   35.23667,     0.36395,3.73206,4
    69.26682,   35.23833,     0.36374,3.73208,4
    69.23394,   35.24000,     0.36352,3.73209,4
    69.20100,   35.24166,     0.36332,3.73211,4
    69.16812,   35.24333,     0.36330,3.73213,4
    69.13524,   35.24500,     0.36310,3.73214,4
    69.10235,   35.24667,     0.36293,3.73216,4
    69.06941,   35.24833,     0.36274,3.73218,4
    69.03653,   35.25000,     0.36249,3.73219,4
    69.00365,   35.25167,     0.36228,3.73221,4
    68.97076,   35.25333,     0.36208,3.73223,4
    68.93788,   35.25500,     0.36186,3.73224,4
    68.90500,   35.25667,     0.36166,3.73226,4
    68.87218,   35.25834,     0.36144,3.73227,4
    68.83947,   35.26000,     0.36124,3.73229,4
    68.80671,   35.26167,     0.36102,3.73231,4
    68.77382,   35.26333,     0.36082,3.73232,4
    68.74106,   35.26500,     0.36060,3.73234,4
    68.70818,   35.26667,     0.36040,3.73236,4
    68.67535,   35.26833,     0.36022,3.73237,4
    68.64259,   35.27000,     0.36000,3.73239,4
    68.60982,   35.27167,     0.35975,3.73241,4
    68.57706,   35.27333,     0.35950,3.73242,4
    68.54424,   35.27500,     0.35927,3.73244,4
    68.51147,   35.27667,     0.35903,3.73245,4
    68.47859,   35.27833,     0.35880,3.73247,4
    68.44576,   35.28000,     0.35857,3.73249,4
    68.41294,   35.28167,     0.35833,3.73250,4
    68.38006,   35.28333,     0.35810,3.73252,4
    68.34729,   35.28500,     0.35786,3.73253,4
    68.31447,   35.28667,     0.35761,3.73255,4
    68.28159,   35.28833,     0.35738,3.73257,4
    68.24871,   35.29000,     0.35715,3.73258,4
    68.21594,   35.29167,     0.35690,3.73260,4
    68.18312,   35.29333,     0.35661,3.73262,4
    68.15035,   35.29500,     0.35635,3.73263,4
    68.11753,   35.29667,     0.35610,3.73265,4
    68.08465,   35.29833,     0.35585,3.73266,4
    68.05182,   35.30000,     0.35561,3.73268,4
    68.01894,   35.30167,     0.35536,3.73270,4
    67.98612,   35.30333,     0.35513,3.73271,4
    67.95329,   35.30500,     0.35491,3.73273,4
    67.92059,   35.30667,     0.35468,3.73274,4
    67.88776,   35.30833,     0.35445,3.73276,4
    67.85494,   35.31000,     0.35421,3.73278,4
    67.82224,   35.31167,     0.35385,3.73279,4
    67.78941,   35.31333,     0.35355,3.73281,4
    67.75653,   35.31500,     0.35328,3.73282,4
    67.72365,   35.31667,     0.35306,3.73284,4
    67.69076,   35.31833,     0.35285,3.73286,4
    67.65788,   35.32000,     0.35265,3.73287,4
    67.62506,   35.32167,     0.35243,3.73289,4
    67.59218,   35.32333,     0.35223,3.73290,4
    67.55923,   35.32500,     0.35203,3.73292,4
    67.52629,   35.32667,     0.35181,3.73294,4
    67.49335,   35.32833,     0.35159,3.73295,4
    67.46041,   35.33000,     0.35136,3.73297,4
    67.42741,   35.33167,     0.35112,3.73298,4
    67.39447,   35.33333,     0.35089,3.73300,4
    67.36147,   35.33500,     0.35067,3.73301,4
    67.32853,   35.33667,     0.35046,3.73303,4
    67.29553,   35.33833,     0.35024,3.73305,4
    67.26247,   35.34000,     0.35002,3.73306,4
    67.22947,   35.34167,     0.34977,3.73308,4
    67.19653,   35.34333,     0.34952,3.73309,4
    67.16365,   35.34500,     0.34926,3.73311,4
    67.13071,   35.34667,     0.34904,3.73312,4
    67.09771,   35.34833,     0.34881,3.73314,4
    67.06471,   35.35000,     0.34857,3.73316,4
    67.03165,   35.35167,     0.34834,3.73317,4
    66.99865,   35.35333,     0.34812,3.73319,4
    66.96565,   35.35500,     0.34790,3.73320,4
    66.93259,   35.35667,     0.34770,3.73322,4
    66.89965,   35.35833,     0.34768,3.73323,4
    66.86671,   35.36000,     0.34756,3.73325,4
    66.83359,   35.36167,     0.34736,3.73327,4
    66.80047,   35.36333,     0.34713,3.73328,4
    66.76735,   35.36500,     0.34693,3.73330,4
    66.73429,   35.36666,     0.34675,3.73331,4
    66.70129,   35.36833,     0.34654,3.73333,4
    66.66823,   35.37000,     0.34636,3.73334,4
    66.63524,   35.37167,     0.34621,3.73336,4
    66.60212,   35.37333,     0.34602,3.73337,4
    66.56906,   35.37500,     0.34582,3.73339,4
    66.53606,   35.37667,     0.34562,3.73341,4
    66.50300,   35.37833,     0.34546,3.73342,4
    66.46994,   35.38000,     0.34527,3.73344,4
    66.43688,   35.38167,     0.34510,3.73345,4
    66.40382,   35.38334,     0.34497,3.73347,4
    66.37076,   35.38500,     0.34480,3.73348,4
    66.33759,   35.38667,     0.34462,3.73350,4
    66.30453,   35.38833,     0.34445,3.73351,4
    66.27159,   35.39000,     0.34430,3.73353,4
    66.23859,   35.39167,     0.34416,3.73354,4
    66.20559,   35.39333,     0.34414,3.73356,4
    66.17265,   35.39500,     0.34412,3.73358,4
    66.13965,   35.39667,     0.34404,3.73359,4
    66.10665,   35.39833,     0.34393,3.73361,4
    66.07353,   35.40000,     0.34382,3.73362,4
    66.04047,   35.40167,     0.34365,3.73364,4
    66.00741,   35.40333,     0.34348,3.73365,4
    65.97435,   35.40500,     0.34333,3.73367,4
    65.94135,   35.40667,     0.34318,3.73368,4
    65.90841,   35.40833,     0.34299,3.73370,4
    65.87541,   35.41000,     0.34287,3.73371,4
    65.84241,   35.41167,     0.34289,3.73373,4
    65.80941,   35.41333,     0.34283,3.73374,4
    65.77647,   35.41500,     0.34270,3.73376,4
    65.74341,   35.41667,     0.34242,3.73377,4
    65.71035,   35.41833,     0.34228,3.73379,4
    65.67741,   35.42000,     0.34216,3.73380,4
    65.64447,   35.42167,     0.34208,3.73382,4
    65.61147,   35.42333,     0.34199,3.73383,4
    65.57841,   35.42500,     0.34187,3.73385,4
    65.54535,   35.42667,     0.34179,3.73386,4
    65.51229,   35.42833,     0.34172,3.73388,4
    65.47935,   35.43000,     0.34160,3.73389,4
    65.44641,   35.43167,     0.34145,3.73391,4
    65.41341,   35.43333,     0.34130,3.73392,4
    65.38041,   35.43500,     0.34115,3.73394,4
    65.34747,   35.43667,     0.34103,3.73395,4
    65.31459,   35.43833,     0.34091,3.73397,4
    65.28171,   35.44000,     0.34079,3.73398,4
    65.24888,   35.44167,     0.34064,3.73400,4
    65.21600,   35.44333,     0.34049,3.73401,4
    65.18312,   35.44500,     0.34032,3.73403,4
    65.15024,   35.44667,     0.34015,3.73404,4
    65.11735,   35.44833,     0.33999,3.73406,4
    65.08447,   35.45000,     0.33983,3.73407,4
    65.05153,   35.45167,     0.33970,3.73409,4
    65.01865,   35.45333,     0.33958,3.73410,4
    64.98582,   35.45500,     0.33943,3.73412,4
    64.95312,   35.45667,     0.33929,3.73413,4
    64.92029,   35.45833,     0.33916,3.73415,4
    64.88735,   35.46000,     0.33902,3.73416,4
    64.85447,   35.46167,     0.33887,3.73418,4
    64.82159,   35.46333,     0.33872,3.73419,4
    64.78871,   35.46500,     0.33859,3.73421,4
    64.75582,   35.46667,     0.33844,3.73422,4
    64.72294,   35.46833,     0.33828,3.73424,4
    64.68994,   35.47000,     0.33815,3.73425,4
    64.65706,   35.47167,     0.33806,3.73426,4
    64.62412,   35.47333,     0.33796,3.73428,4
    64.59118,   35.47500,     0.33781,3.73429,4
    64.55818,   35.47667,     0.33768,3.73431,4
    64.52524,   35.47833,     0.33754,3.73432,4
    64.49229,   35.48000,     0.33737,3.73434,4
    64.45941,   35.48167,     0.33712,3.73435,4
    64.42653,   35.48333,     0.33696,3.73437,4
    64.39347,   35.48500,     0.33677,3.73438,4
    64.36041,   35.48667,     0.33657,3.73440,4
    64.32753,   35.48833,     0.33639,3.73441,4
    64.29459,   35.49000,     0.33624,3.73443,4
    64.26159,   35.49166,     0.33605,3.73444,4
    64.22853,   35.49333,     0.33592,3.73445,4
    64.19541,   35.49500,     0.33577,3.73447,4
    64.16229,   35.49667,     0.33557,3.73448,4
    64.12929,   35.49833,     0.33540,3.73450,4
    64.09624,   35.50000,     0.33523,3.73451,4
    64.06324,   35.50167,     0.33506,3.73453,4
    64.03029,   35.50333,     0.33493,3.73454,4
    63.99729,   35.50500,     0.33478,3.73456,4
    63.96429,   35.50667,     0.33463,3.73457,4
    63.93129,   35.50834,     0.33443,3.73458,4
    63.89824,   35.51000,     0.33424,3.73460,4
    63.86506,   35.51167,     0.33407,3.73461,4
    63.83200,   35.51333,     0.33389,3.73463,4
    63.79900,   35.51500,     0.33371,3.73464,4
    63.76588,   35.51667,     0.33355,3.73466,4
    63.73276,   35.51833,     0.33342,3.73467,4
    63.69971,   35.52000,     0.33328,3.73468,4
    63.66659,   35.52167,     0.33313,3.73470,4
    63.63359,   35.52333,     0.33300,3.73471,4
    63.60053,   35.52500,     0.33285,3.73473,4
    63.56747,   35.52667,     0.33268,3.73474,4
    63.53435,   35.52833,     0.33251,3.73476,4
    63.50124,   35.53000,     0.33234,3.73477,4
    63.46806,   35.53167,     0.33218,3.73478,4
    63.43494,   35.53333,     0.33204,3.73480,4
    63.40182,   35.53500,     0.33191,3.73481,4
    63.36871,   35.53667,     0.33177,3.73483,4
    63.33559,   35.53833,     0.33167,3.73484,4
    63.30247,   35.54000,     0.33162,3.73486,4
    63.26935,   35.54167,     0.33155,3.73487,4
    63.23618,   35.54333,     0.33146,3.73488,4
    63.20300,   35.54500,     0.33136,3.73490,4
    63.16982,   35.54667,     0.33126,3.73491,4
    63.13671,   35.54833,     0.33112,3.73493,4
    63.10359,   35.55000,     0.33097,3.73494,4
    63.07035,   35.55167,     0.33086,3.73495,4
    63.03724,   35.55333,     0.33074,3.73497,4
    63.00406,   35.55500,     0.33064,3.73498,4
    62.97094,   35.55667,     0.33052,3.73500,4
    62.93782,   35.55833,     0.33041,3.73501,4
    62.90471,   35.56000,     0.33030,3.73502,4
    62.87153,   35.56167,     0.33021,3.73504,4
    62.83824,   35.56333,     0.33026,3.73505,4
    62.80494,   35.56500,     0.33025,3.73507,4
    62.77165,   35.56667,     0.33023,3.73508,4
    62.73841,   35.56833,     0.33018,3.73509,4
    62.70518,   35.57000,     0.33014,3.73511,4
    62.67200,   35.57167,     0.33011,3.73512,4
    62.63888,   35.57333,     0.33006,3.73514,4
    62.60576,   35.57500,     0.32997,3.73515,4
    62.57253,   35.57667,     0.32962,3.73516,4
    62.53929,   35.57833,     0.32955,3.73518,4
    62.50612,   35.58000,     0.32950,3.73519,4
    62.47288,   35.58167,     0.32948,3.73521,4
    62.43971,   35.58333,     0.32946,3.73522,4
    62.40653,   35.58500,     0.32941,3.73523,4
    62.37329,   35.58667,     0.32934,3.73525,4
    62.34006,   35.58833,     0.32929,3.73526,4
    62.30688,   35.59000,     0.32922,3.73527,4
    62.27371,   35.59167,     0.32915,3.73529,4
    62.24065,   35.59333,     0.32908,3.73530,4
    62.20765,   35.59500,     0.32901,3.73532,4
    62.17465,   35.59667,     0.32896,3.73533,4
    62.14165,   35.59833,     0.32892,3.73534,4
    62.10853,   35.60000,     0.32887,3.73536,4
    62.07541,   35.60167,     0.32882,3.73537,4
    62.04229,   35.60333,     0.32875,3.73538,4
    62.00918,   35.60500,     0.32865,3.73540,4
    61.97612,   35.60667,     0.32861,3.73541,4
    61.94300,   35.60833,     0.32857,3.73542,4
    61.90994,   35.61000,     0.32854,3.73544,4
    61.87682,   35.61167,     0.32847,3.73545,4
    61.84371,   35.61333,     0.32840,3.73547,4
    61.81065,   35.61500,     0.32835,3.73548,4
    61.77759,   35.61666,     0.32826,3.73549,4
    61.74459,   35.61833,     0.32818,3.73551,4
    61.71159,   35.62000,     0.32809,3.73552,4
    61.67847,   35.62167,     0.32801,3.73553,4
    61.64535,   35.62333,     0.32792,3.73555,4
    61.61223,   35.62500,     0.32785,3.73556,4
    61.57912,   35.62667,     0.32777,3.73557,4
    61.54606,   35.62833,     0.32763,3.73559,4
    61.51294,   35.63000,     0.32753,3.73560,4
    61.47982,   35.63167,     0.32744,3.73561,4
    61.44676,   35.63334,     0.32737,3.73563,4
    61.41371,   35.63500,     0.32727,3.73564,4
    61.38076,   35.63667,     0.32717,3.73565,4
    61.34771,   35.63833,     0.32710,3.73567,4
    61.31465,   35.64000,     0.32703,3.73568,4
    61.28159,   35.64167,     0.32695,3.73569,4
    61.24853,   35.64333,     0.32686,3.73571,4
    61.21547,   35.64500,     0.32674,3.73572,4
    61.18235,   35.64667,     0.32668,3.73573,4
    61.14923,   35.64833,     0.32661,3.73575,4
    61.11612,   35.65000,     0.32650,3.73576,4
    61.08306,   35.65167,     0.32639,3.73577,4
    61.04994,   35.65333,     0.32628,3.73579,4
    61.01688,   35.65500,     0.32618,3.73580,4
    60.98376,   35.65667,     0.32608,3.73581,4
    60.95076,   35.65833,     0.32600,3.73582,4
    60.91765,   35.66000,     0.32591,3.73584,4
    60.88453,   35.66167,     0.32579,3.73585,4
    60.85147,   35.66333,     0.32569,3.73586,4
    60.81847,   35.66500,     0.32556,3.73588,4
    60.78547,   35.66667,     0.32545,3.73589,4
    60.75247,   35.66833,     0.32534,3.73590,4
    60.71947,   35.67000,     0.32523,3.73592,4
    60.68647,   35.67167,     0.32512,3.73593,4
    60.65335,   35.67333,     0.32505,3.73594,4
    60.62018,   35.67500,     0.32496,3.73596,4
    60.58712,   35.67667,     0.32486,3.73597,4
    60.55406,   35.67833,     0.32474,3.73598,4
    60.52088,   35.68000,     0.32461,3.73599,4
    60.48776,   35.68167,     0.32442,3.73601,4
    60.45453,   35.68333,     0.32432,3.73602,4
    60.42135,   35.68500,     0.32417,3.73603,4
    60.38812,   35.68667,     0.32400,3.73605,4
    60.35506,   35.68833,     0.32387,3.73606,4
    60.32200,   35.69000,     0.32375,3.73607,4
    60.28882,   35.69167,     0.32366,3.73608,4
    60.25547,   35.69333,     0.32351,3.73610,4
    60.22218,   35.69500,     0.32340,3.73611,4
    60.18888,   35.69667,     0.32331,3.73612,4
    60.15559,   35.69833,     0.32321,3.73614,4
    60.12229,   35.70000,     0.32312,3.73615,4
    60.08900,   35.70167,     0.32305,3.73616,4
    60.05582,   35.70333,     0.32295,3.73618,4
    60.02265,   35.70500,     0.32285,3.73619,4
    59.98947,   35.70667,     0.32273,3.73620,4
    59.95623,   35.70833,     0.32263,3.73621,4
    59.92294,   35.71000,     0.32253,3.73623,4
    59.88971,   35.71167,     0.32244,3.73624,4
    59.85653,   35.71333,     0.32233,3.73625,4
    59.82335,   35.71500,     0.32221,3.73626,4
    59.79006,   35.71667,     0.32209,3.73628,4
    59.75671,   35.71833,     0.32197,3.73629,4
    59.72341,   35.72000,     0.32190,3.73630,4
    59.69018,   35.72167,     0.32188,3.73631,4
    59.65694,   35.72333,     0.32185,3.73633,4
    59.62365,   35.72500,     0.32176,3.73634,4
    59.59035,   35.72667,     0.32171,3.73635,4
    59.55706,   35.72833,     0.32166,3.73637,4
    59.52388,   35.73000,     0.32157,3.73638,4
    59.49065,   35.73167,     0.32149,3.73639,4
    59.45729,   35.73333,     0.32140,3.73640,4
    59.42406,   35.73500,     0.32132,3.73642,4
    59.39082,   35.73667,     0.32128,3.73643,4
    59.35753,   35.73833,     0.32124,3.73644,4
    59.32424,   35.74000,     0.32116,3.73645,4
    59.29088,   35.74166,     0.32111,3.73647,4
    59.25753,   35.74333,     0.32104,3.73648,4
    59.22424,   35.74500,     0.32098,3.73649,4
    59.19094,   35.74667,     0.32095,3.73650,4
    59.15771,   35.74833,     0.32091,3.73652,4
    59.12441,   35.75000,     0.32086,3.73653,4
    59.09106,   35.75167,     0.32081,3.73654,4
    59.05776,   35.75333,     0.32075,3.73655,4
    59.02447,   35.75500,     0.32073,3.73657,4
    58.99124,   35.75667,     0.32070,3.73658,4
    58.95794,   35.75834,     0.32066,3.73659,4
    58.92465,   35.76000,     0.32061,3.73660,4
    58.89135,   35.76167,     0.32059,3.73661,4
    58.85800,   35.76333,     0.32054,3.73663,4
    58.82476,   35.76500,     0.32047,3.73664,4
    58.79165,   35.76667,     0.32042,3.73665,4
    58.75841,   35.76833,     0.32038,3.73666,4
    58.72524,   35.77000,     0.32034,3.73668,4
    58.69200,   35.77167,     0.32037,3.73669,4
    58.65877,   35.77333,     0.32037,3.73670,4
    58.62559,   35.77500,     0.32037,3.73671,4
    58.59235,   35.77667,     0.32035,3.73673,4
    58.55912,   35.77833,     0.32035,3.73674,4
    58.52594,   35.78000,     0.32036,3.73675,4
    58.49276,   35.78167,     0.32036,3.73676,4
    58.45965,   35.78333,     0.32034,3.73677,4
    58.42647,   35.78500,     0.32032,3.73679,4
    58.39329,   35.78667,     0.32031,3.73680,4
    58.36024,   35.78833,     0.32028,3.73681,4
    58.32724,   35.79000,     0.32026,3.73682,4
    58.29424,   35.79167,     0.32024,3.73683,4
    58.26118,   35.79333,     0.32022,3.73685,4
    58.22812,   35.79500,     0.32020,3.73686,4
    58.19512,   35.79667,     0.32015,3.73687,4
    58.16206,   35.79833,     0.32011,3.73688,4
    58.12906,   35.80000,     0.32004,3.73689,4
    58.09606,   35.80167,     0.31999,3.73691,4
    58.06306,   35.80333,     0.31995,3.73692,4
    58.03006,   35.80500,     0.31988,3.73693,4
    57.99706,   35.80667,     0.31982,3.73694,4
    57.96406,   35.80833,     0.31978,3.73695,4
    57.93112,   35.81000,     0.31978,3.73696,4
    57.89812,   35.81167,     0.31974,3.73698,4
    57.86512,   35.81333,     0.31970,3.73699,4
    57.83212,   35.81500,     0.31965,3.73700,4
